Time      Ax          Ay          Az          Wx          Wy          Wz          Yaw_Smooth  Roll_Smooth Pitch_SmoothAx_Smooth   Ay_Smooth   Az_Smooth   Wx_Smooth   Wy_Smooth   Wz_Smooth   Yaw         Roll        Pitch       
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
4.6621     0.006202     9.808680     0.017702     -0.000408    -0.001913    -0.002536    -0.292168    0.000086     0.000011     0.000647     9.925602     -0.000448    0.000014     -0.000291    -0.000145    1.730397     -0.001805    0.000632    
4.6681     0.055148     9.803881     -0.049204    -0.000317    0.000931     -0.000326    -0.292168    0.000086     0.000011     0.001711     9.922908     -0.000298    0.000005     -0.000267    -0.000151    2.342839     0.005019     0.005623    
4.6741     -0.025470    9.860235     -0.024912    0.003359     -0.001771    0.000317     -0.292168    0.000086     0.000011     0.001848     9.920297     -0.000154    -0.000005    -0.000243    -0.000156    -0.093960    0.002527     -0.002597   
4.8601     0.035576     9.837181     0.004454     -0.000296    0.000499     -0.000471    -0.292168    0.000086     0.000011     0.001422     9.918468     -0.000013    -0.000014    -0.000221    -0.000161    2.131928     -0.000453    0.003627    
4.8691     -0.012121    9.863071     0.024112     -0.000410    0.001950     0.001860     -0.292168    0.000086     0.000011     0.001010     9.916694     0.000123     -0.000023    -0.000202    -0.000149    -1.788034    -0.002445    -0.001236   
4.8781     -0.088279    9.888230     0.039072     -0.001909    0.000392     -0.003819    -0.292168    0.000086     0.000011     0.000610     9.914272     0.000255     -0.000031    -0.000181    -0.000143    2.034438     -0.003951    -0.009001   
5.0731     0.043856     9.771060     -0.018383    -0.000036    -0.000988    0.000242     -0.292168    0.000086     0.000011     0.000222     9.911254     0.000212     -0.000043    -0.000163    -0.000132    -1.720478    0.001881     0.004471    
5.0881     -0.022990    9.766052     -0.016702    0.002466     0.001416     0.000029     -0.292168    0.000086     0.000011     0.001227     9.908328     -0.000304    -0.000043    -0.000167    -0.000127    -0.011925    0.001710     -0.002344   
5.0941     0.040848     9.815181     -0.001164    -0.000859    -0.000302    0.002166     -0.292168    0.000086     0.000011     0.002434     9.905491     -0.000803    -0.000004    -0.000171    -0.000122    -1.948319    0.000119     0.004165    
5.1001     0.033233     9.864331     -0.021542    0.001243     -0.000931    -0.000184    -0.292168    0.000086     0.000011     0.003372     9.902740     -0.000814    0.000038     -0.000175    -0.000117    0.147380     0.002184     0.003388    
5.1121     0.053024     9.923713     0.030956     0.002818     0.003168     -0.000249    -0.292168    0.000086     0.000011     0.004282     9.900073     -0.000057    0.000075     -0.000179    -0.000096    0.088200     -0.003119    0.005406    
5.1211     0.017912     9.740368     0.024050     0.001373     -0.002923    0.000582     -0.292168    0.000086     0.000011     0.005164     9.897390     0.000677     0.000111     -0.000078    -0.000082    -0.400987    -0.002469    0.001826    
5.2831     -0.003064    9.788644     0.071532     0.000521     0.003159     0.002538     -0.292168    0.000086     0.000011     0.005552     9.894077     0.001600     0.000123     0.000021     -0.000068    -1.368410    -0.007308    -0.000312   
5.2891     0.055585     9.811977     0.023976     -0.000830    0.004254     0.000375     -0.292168    0.000086     0.000011     0.005289     9.890396     0.002284     0.000094     0.000106     -0.000048    -2.716877    -0.002444    0.005667    
5.2951     -0.047901    9.769301     0.080181     -0.001053    0.002806     -0.001832    -0.292168    0.000086     0.000011     0.003944     9.887297     0.002944     0.000062     0.000199     -0.000035    2.092329     -0.008207    -0.004884   
5.3011     -0.051096    9.773230     0.004582     -0.003191    -0.000631    0.001030     -0.292168    0.000086     0.000011     0.002364     9.885003     0.002994     0.000030     0.000278     -0.000024    -2.829290    -0.000469    -0.005209   
5.3071     -0.038893    9.855467     -0.005228    -0.000968    0.003827     0.000335     -0.292168    0.000086     0.000011     0.000833     9.881816     0.002744     -0.000000    0.000297     -0.000015    -2.808253    0.000530     -0.003965   
5.3131     -0.075719    9.853474     -0.030386    -0.000613    0.000898     0.000255     -0.292168    0.000086     0.000011     -0.000377    9.880321     0.002501     -0.000019    0.000269     -0.000005    -2.747005    0.003084     -0.007720   
5.3191     0.060743     9.780384     -0.034402    0.001353     -0.003366    -0.000297    -0.292168    0.000086     0.000011     -0.001550    9.878871     0.001499     -0.000037    0.000253     0.000006     0.215951     0.003517     0.006193    
5.4931     -0.012722    9.832711     0.014751     0.001724     -0.002662    0.003285     -0.292168    0.000086     0.000011     -0.001890    9.876971     0.000528     -0.000013    0.000186     0.000024     -1.087500    -0.001500    -0.001297   
5.4991     -0.063561    9.777851     -0.051774    -0.001563    -0.000235    0.001578     -0.292168    0.000086     0.000011     -0.000421    9.875085     0.000050     0.000010     0.000120     0.000042     -2.351512    0.005295     -0.006480   
5.5111     0.046337     9.816512     0.057337     0.000737     -0.001970    0.000618     -0.292168    0.000086     0.000011     -0.000239    9.873301     0.000498     0.000013     0.000056     0.000060     -0.697664    -0.005841    0.004724    
5.5171     0.048682     9.815034     -0.015154    0.000133     -0.000935    -0.000002    -0.292168    0.000086     0.000011     0.000140     9.871526     0.000021     0.000017     0.000026     0.000058     0.017743     0.001544     0.004963    
5.5261     0.005543     9.832312     0.016823     -0.001667    -0.003540    -0.002431    -0.292168    0.000086     0.000011     0.000509     9.869805     -0.000441    0.000039     -0.000003    0.000056     2.171753     -0.001711    0.000565    
5.7031     0.012232     9.803512     -0.043570    0.003038     -0.000321    -0.001330    -0.292168    0.000086     0.000011     0.000866     9.867966     -0.001533    0.000056     -0.000031    0.000054     0.412719     0.004444     0.001247    
5.7121     -0.007713    9.809421     -0.054944    0.001559     0.000336     0.000161     -0.292168    0.000086     0.000011     0.001212     9.866183     -0.002593    0.000073     -0.000055    0.000056     -0.102958    0.005601     -0.000786   
5.7241     0.057846     9.789435     -0.036312    0.000609     -0.001464    0.001611     -0.292168    0.000086     0.000011     0.001556     9.864359     -0.003620    0.000089     -0.000079    0.000059     -1.209540    0.003709     0.005898    
5.7331     0.040534     9.832434     0.056836     -0.000018    -0.000818    0.000112     -0.292168    0.000086     0.000011     0.001889     9.862592     -0.004101    0.000092     -0.000109    0.000107     -1.730047    -0.005780    0.004133    
5.7481     0.012493     9.806322     0.053850     0.000178     -0.001075    0.002271     -0.292168    0.000086     0.000011     0.002212     9.860878     -0.002948    0.000089     -0.000138    0.000157     -1.492696    -0.005491    0.001274    
5.7571     0.003972     9.802107     -0.019424    -0.000285    -0.001851    0.001771     -0.292168    0.000086     0.000011     0.002525     9.859216     -0.001831    0.000086     -0.000159    0.000222     -1.730169    0.001982     0.000405    
5.9521     0.004127     9.896193     0.033749     -0.004343    -0.000541    0.003636     -0.292168    0.000086     0.000011     0.002829     9.857605     -0.000747    0.000081     -0.000171    0.000284     -2.444622    -0.003410    0.000421    
5.9611     0.029716     9.798717     -0.064586    0.001625     0.001115     0.002349     -0.292168    0.000086     0.000011     0.002868     9.856024     -0.001316    0.000071     -0.000158    0.000329     -0.965534    0.006591     0.003030    
5.9701     0.046045     9.832307     0.037175     -0.000072    0.000683     -0.000421    -0.292168    0.000086     0.000011     0.003261     9.854894     -0.002209    0.000062     -0.000132    0.000319     1.739817     -0.003781    0.004694    
5.9791     -0.062275    9.805717     -0.036011    -0.000230    0.000244     -0.000009    -0.292168    0.000086     0.000011     0.004066     9.853799     -0.003075    0.000058     -0.000108    0.000309     3.103291     0.003672     -0.006349   
