time              dlat_rad          dlon_rad          dh_m              dVn               dVh               dVe               dpsi_rad          dtheta_rad        dphi_rad          ba_x              ba_y              ba_z              bg_x              bg_y              bg_z              dN_m              dE_m              
6.67715244e+02    -1.05332217e-10   4.24700767e-10    -9.20292943e-04   -7.93680565e-04   1.56130459e-04    -4.38808195e-05   -4.68509110e-03   -4.40161431e-06   -1.59334798e-05   6.38045283e-08    1.10180882e-06    -1.20319613e-07   -8.67514858e-07   9.95219220e-05    -1.23657160e-07   -6.71071552e-04   1.82306007e-03    
6.67916249e+02    -3.09928225e-10   5.65791681e-10    -1.43304045e-04   -1.36653254e-03   2.26011867e-04    3.85702179e-04    -4.68553643e-03   2.18224239e-06    -3.06255642e-05   -6.32145334e-09   1.52880934e-06    -2.54782649e-07   -1.29650632e-06   9.95887179e-05    6.85461292e-08    -1.97455272e-03   2.42870347e-03    
6.68117253e+02    -3.39553627e-10   6.52323490e-10    -7.45782745e-04   -1.44649137e-03   1.68640138e-04    5.17806664e-04    -4.68460476e-03   4.21963220e-06    -3.28087600e-05   -1.84149046e-08   1.17853207e-06    -2.81253142e-07   -1.36028734e-06   9.96259804e-05    1.27205030e-07    -2.16329616e-03   2.80014779e-03    
6.68309257e+02    -1.60533856e-10   5.61435434e-10    -1.98895968e-03   -9.40298621e-04   5.28571559e-05    4.79370224e-04    -4.68248629e-03   6.12296586e-06    -2.09885977e-05   -2.09790518e-08   4.68481663e-07    -1.74069744e-07   -1.01548006e-06   9.96356187e-05    1.81856243e-07    -1.02276120e-03   2.41000395e-03    
6.68507261e+02    -6.55184380e-11   5.22766893e-10    -8.07336668e-04   -6.59818000e-04   1.60623669e-04    3.26228794e-04    -4.68473580e-03   3.23239445e-06    -1.41518905e-05   -9.07478420e-09   1.12631061e-06    -1.11523667e-07   -8.16569895e-07   9.97375945e-05    9.66358270e-08    -4.17417969e-04   2.24401632e-03    
6.68702265e+02    -1.90882700e-10   4.74726569e-10    -1.22363424e-03   -1.06603244e-03   1.20462624e-04    1.29075607e-04    -4.68368922e-03   -2.53766888e-06   -2.15476909e-05   5.04930503e-08    8.81560968e-07    -1.80917919e-07   -1.03242667e-06   9.97655131e-05    -7.27644825e-08   -1.21611368e-03   2.03779961e-03    
6.68903270e+02    -2.47139976e-10   4.10600783e-10    -1.58841463e-03   -1.23723333e-03   8.48331069e-05    1.74366152e-04    -4.68609544e-03   -3.63141235e-06   -2.48815733e-05   6.54101904e-08    6.66330889e-07    -2.11827598e-07   -1.12985231e-06   9.98669707e-05    -1.05423829e-07   -1.57452879e-03   1.76253483e-03    
6.68915270e+02    -1.91513059e-10   4.19414241e-10    -1.60520700e-03   -1.08326771e-03   8.22129489e-05    1.26242481e-04    -4.57450996e-03   -4.09839309e-06   -2.12402921e-05   6.97182339e-08    6.47888153e-07    -1.82834380e-07   -1.01402201e-06   9.74925097e-05    -1.19286976e-07   -1.22012970e-03   1.80036727e-03    
6.69101274e+02    -2.36546385e-10   1.15807317e-10    -2.16571021e-03   -1.20011334e-03   2.84570998e-05    -3.36701975e-04   -4.56678688e-03   -1.46857128e-05   -2.26575930e-05   1.73639074e-07    3.21850972e-07    -1.89707577e-07   -1.05492365e-06   9.73770812e-05    -4.29227946e-07   -1.50703702e-03   4.97111645e-04    
6.69302278e+02    -2.03402507e-10   1.40222843e-11    -2.95761915e-03   -1.09465826e-03   -4.65397477e-05   -6.14471389e-04   -4.57197779e-03   -2.03148908e-05   -1.95363051e-05   2.36140393e-07    -1.36275518e-07   -1.59520262e-07   -9.64284389e-07   9.75406236e-05    -5.94986785e-07   -1.29587737e-03   6.01917132e-05    
6.69503282e+02    -7.34401783e-11   1.22635496e-10    -2.01507450e-03   -6.63591061e-04   4.02404296e-05    -4.80261770e-04   -4.57357094e-03   -1.58637794e-05   -1.13843833e-05   1.84294017e-07    3.89981002e-07    -8.66489024e-08   -7.26490372e-07   9.76264341e-05    -4.67162226e-07   -4.67887376e-04   5.26422120e-04    
6.69701287e+02    8.53939269e-11    8.29600453e-12    -2.37615890e-03   -2.51318478e-04   5.38765301e-06    -6.89055864e-04   -4.57665045e-03   -1.77658331e-05   -6.39516117e-07   2.11708353e-07    1.76455398e-07    1.59176187e-08    -4.13428908e-07   9.77419634e-05    -5.24453063e-07   5.44044709e-04    3.56112253e-05    
6.69899291e+02    5.39772727e-12    3.09833282e-11    -2.03132703e-03   -4.79299967e-04   3.60752944e-05    -5.14793491e-04   -4.58012590e-03   -1.56264215e-05   -5.99719821e-06   1.90704030e-07    3.63994297e-07    -3.83042327e-08   -5.69383630e-07   9.78628098e-05    -4.63402820e-07   3.43889204e-05    1.32998274e-04    
6.70091295e+02    3.01643951e-11    -3.36926294e-11   -1.94338926e-03   -4.06265856e-04   4.27303115e-05    -7.60533973e-04   -4.57453771e-03   -2.10357567e-05   -3.52508516e-06   2.42663840e-07    4.05021954e-07    -1.40012586e-08   -4.96386134e-07   9.77877107e-05    -6.23090901e-07   1.92177361e-04    -1.44628154e-04   
6.70283299e+02    1.37172066e-10    1.41014691e-10    -1.62720931e-03   -1.75133342e-05   7.15533166e-05    -2.73907865e-04   -4.57245000e-03   -8.47714384e-06   1.85121658e-06    1.17316470e-07    5.75828066e-07    3.85878910e-08    -3.38996464e-07   9.77869332e-05    -2.58688473e-07   8.73923230e-04    6.05316203e-04    
6.70478303e+02    1.72471342e-10    1.87651069e-10    -2.94970159e-04   6.36543698e-05    1.94200933e-04    -2.80375473e-04   -4.57069242e-03   -8.55376166e-06   4.05887024e-06    1.05613293e-07    1.32467514e-06    5.70399512e-08    -2.74067031e-07   9.77923645e-05    -2.63270373e-07   1.09881492e-03    8.05506375e-04    
6.70676307e+02    2.52932453e-10    2.44775402e-10    -1.11469584e-03   3.06465878e-04    1.16605347e-04    -9.92543056e-05   -4.57171857e-03   -3.84216914e-06   8.61139405e-06    6.69577545e-08    8.48160569e-07    1.05701003e-07    -1.41108792e-07   9.78566177e-05    -1.29248734e-07   1.61143266e-03    1.05071688e-03    
6.70874312e+02    5.46092036e-10    4.73565110e-10    -2.30829854e-03   1.17611529e-03    4.21904094e-06    2.17863808e-04    -4.56636356e-03   6.14291593e-06    2.56554719e-05    -2.42307035e-08   1.58225792e-07    2.92084273e-07    3.55501231e-07    9.77842745e-05    1.57932181e-07    3.47915236e-03    2.03281397e-03    
6.71072316e+02    5.13443139e-10    1.28067509e-10    -1.86586563e-03   1.06025299e-03    4.40915604e-05    -3.42654796e-04   -4.56059781e-03   -6.77735265e-06   2.48910875e-05    1.09630961e-07    4.02791906e-07    2.89943013e-07    3.34020977e-07    9.76996822e-05    -2.20120054e-07   3.27114624e-03    5.49739448e-04    
6.71267320e+02    7.44597445e-10    -5.24664988e-11   -2.77165820e-03   1.68811606e-03    -4.19886158e-05   -6.90104337e-04   -4.55542708e-03   -1.12013153e-05   3.94422228e-05    1.71062187e-07    -1.21362047e-07   4.64912460e-07    7.57676659e-07    9.76275209e-05    -3.51057156e-07   4.74383032e-03    -2.25216405e-04   
6.71465324e+02    7.40755101e-10    1.19271623e-10    -4.32257385e-03   1.70314698e-03    -1.87139297e-04   -2.44541279e-04   -4.55029715e-03   -2.55525548e-06   3.78674262e-05    9.05895517e-08    -1.01328276e-06   4.53775448e-07    7.12686733e-07    9.75537192e-05    -1.01823840e-07   4.71935075e-03    5.11982441e-04    
6.71474324e+02    6.56011694e-10    2.72943668e-10    -4.28447944e-03   1.47824686e-03    -1.86429374e-04   -1.82256184e-04   -4.43960790e-03   -1.98791083e-06   3.28216702e-05    8.27951207e-08    -1.01151059e-06   4.03830711e-07    5.75527560e-07    9.51821363e-05    -8.52283749e-08   4.17945050e-03    1.17163129e-03    
6.71657328e+02    3.12670944e-10    2.35579692e-10    -5.05024452e-03   5.26164449e-04    -2.59179714e-04   7.38749999e-05    -4.42945836e-03   -1.84010029e-07   1.15386031e-05    7.08089289e-08    -1.45673080e-06   1.65855337e-07    -4.11504345e-08   9.49992508e-05    -3.40554649e-08   1.99202658e-03    1.01124361e-03    
6.71846332e+02    4.10261343e-10    3.71622708e-10    -4.30328677e-03   7.87021428e-04    -1.90301732e-04   1.57150150e-04    -4.41848800e-03   2.75598652e-06    1.70817918e-05    2.97720571e-08    -1.03702888e-06   2.24355960e-07    1.21598359e-07    9.48018006e-05    4.88835085e-08    2.61377502e-03    1.59521852e-03    
6.72044337e+02    5.11170030e-10    7.36027870e-10    -4.77483633e-03   1.10352296e-03    -2.35610504e-04   7.03730249e-04    -4.41239919e-03   1.65064754e-05    2.15054964e-05    -1.19543858e-07   -1.31486030e-06   2.76302089e-07    2.51575625e-07    9.47094054e-05    4.45981071e-07    3.25666426e-03    3.15945518e-03    
6.72236341e+02    5.16419339e-10    7.50898210e-10    -4.60334639e-03   1.14569787e-03    -2.20361000e-04   9.56162080e-04    -4.40857029e-03   2.10437307e-05    2.10907820e-05    -1.72584230e-07   -1.22315271e-06   2.74084379e-07    2.40636893e-07    9.46623403e-05    5.76188352e-07    3.29010761e-03    3.22328724e-03    
6.72431345e+02    4.74890294e-10    7.68770605e-10    -4.65130893e-03   1.00869920e-03    -2.25614284e-04   9.39992905e-04    -4.40332214e-03   1.91232736e-05    1.85575506e-05    -1.52055024e-07   -1.25733212e-06   2.48136888e-07    1.68305628e-07    9.45842510e-05    5.17991622e-07    3.02552606e-03    3.30000584e-03    
6.72620349e+02    4.97380715e-10    9.70576058e-10    -4.51229346e-03   1.11897296e-03    -2.13970278e-04   1.29794702e-03    -4.39520508e-03   2.74335741e-05    1.88054467e-05    -2.50805668e-07   -1.18511826e-06   2.53912509e-07    1.77161078e-07    9.44428514e-05    7.56860903e-07    3.16881253e-03    4.16627098e-03    
6.72815353e+02    6.43063345e-10    9.08063302e-10    -4.59208362e-03   1.51208179e-03    -2.22214232e-04   1.22626106e-03    -4.38635987e-03   2.67247841e-05    2.73013933e-05    -2.47989429e-07   -1.23738774e-06   3.59015692e-07    4.25385429e-07    9.42859750e-05    7.33624775e-07    4.09695657e-03    3.89793026e-03    
6.73001357e+02    8.91624458e-10    8.99907324e-10    -4.03327059e-03   2.20413095e-03    -1.71032258e-04   1.29659979e-03    -4.37841983e-03   3.08499602e-05    4.14836094e-05    -3.00548958e-07   -9.24175665e-07   5.21041680e-07    8.38698197e-07    9.41466202e-05    8.51068787e-07    5.68053942e-03    3.86292011e-03    
6.73187361e+02    1.04151914e-09    1.22807606e-09    -3.30811874e-03   2.62809614e-03    -1.04420306e-04   1.89711201e-03    -4.37248883e-03   4.43356901e-05    4.85510752e-05    -4.72074174e-07   -5.16744713e-07   6.06257229e-07    1.04488176e-06    9.40492120e-05    1.24022550e-06    6.63551847e-03    5.27160918e-03    
6.73376365e+02    1.04298983e-09    1.20037954e-09    -2.49631516e-03   2.67099950e-03    -2.99891603e-05   1.83180937e-03    -4.36765763e-03   4.31619879e-05    4.84008460e-05    -4.71670112e-07   -5.86004036e-08   6.04850901e-07    1.04137493e-06    9.39743806e-05    1.20372378e-06    6.64488819e-03    5.15271980e-03    
6.73568369e+02    1.35501244e-09    9.81026050e-10    -1.83228945e-03   3.47787952e-03    3.05114634e-05    1.23075235e-03    -4.36269777e-03   3.36158418e-05    6.73380732e-05    -3.74115192e-07   3.14475172e-07    8.47654544e-07    1.59177362e-06    9.38971621e-05    9.23744240e-07    8.63278423e-03    4.21112837e-03    
6.73757373e+02    1.38720899e-09    7.74025130e-10    -3.07342975e-03   3.52686160e-03    -8.69979286e-05   9.76208365e-04    -4.35215727e-03   2.90442149e-05    6.92803296e-05    -3.06630305e-07   -4.04151897e-07   8.84879444e-07    1.64937798e-06    9.36972645e-05    7.89626661e-07    8.83790848e-03    3.32256130e-03    
6.73940377e+02    1.39559387e-09    1.00807073e-09    -3.47778303e-03   3.54473421e-03    -1.26011775e-04   1.39565735e-03    -4.33932317e-03   3.74397790e-05    6.84506129e-05    -4.17979719e-07   -6.43882725e-07   8.98048662e-07    1.62646225e-06    9.34468864e-05    1.03153571e-06    8.89132852e-03    4.32721972e-03    
6.74132381e+02    1.44220585e-09    4.93312427e-10    -3.62557152e-03   3.58799278e-03    -1.40197707e-04   4.87239466e-04    -4.33317307e-03   1.81378096e-05    7.28270896e-05    -1.75327969e-07   -7.34324142e-07   9.67133566e-07    1.75418591e-06    9.33401844e-05    4.69692799e-07    9.18829344e-03    2.11758083e-03    
6.74321385e+02    1.38649530e-09    4.97185439e-10    -4.04685406e-03   3.41811541e-03    -1.81341063e-04   4.53596354e-04    -4.32565548e-03   1.81217302e-05    6.93724954e-05    -1.73306888e-07   -9.82586943e-07   9.32274193e-07    1.65491023e-06    9.32029151e-05    4.67911903e-07    8.83336154e-03    2.13420603e-03    
6.74507389e+02    1.20856674e-09    6.83513526e-10    -4.60495804e-03   2.95165011e-03    -2.34908808e-04   7.64675651e-04    -4.31195253e-03   2.40250777e-05    5.83065697e-05    -2.44600770e-07   -1.30955623e-06   7.91060161e-07    1.33525235e-06    9.29309482e-05    6.38314261e-07    7.69977869e-03    2.93403341e-03    
6.74702393e+02    1.06773370e-09    5.59589807e-10    -4.78506072e-03   2.54689487e-03    -2.52391196e-04   5.82445012e-04    -4.30191408e-03   1.94960447e-05    5.04555115e-05    -1.86381963e-07   -1.41804117e-06   6.94206847e-07    1.10840999e-06    9.27379632e-05    5.06090330e-07    6.80253139e-03    2.40208149e-03    
6.74888397e+02    1.24462781e-09    5.68253708e-10    -4.37159194e-03   3.03975415e-03    -2.16086841e-04   5.05291619e-04    -4.28584051e-03   2.06407059e-05    6.05106492e-05    -2.04221395e-07   -1.18720273e-06   8.19377616e-07    1.40141885e-06    9.24140094e-05    5.38631058e-07    7.92952375e-03    2.43927194e-03    
6.75068401e+02    1.19130648e-09    9.06417842e-10    -5.33743595e-03   2.91193716e-03    -3.07587334e-04   1.10072446e-03    -4.27394283e-03   3.22916539e-05    5.60801041e-05    -3.52599771e-07   -1.74852547e-06   7.75167431e-07    1.27351693e-06    9.21786662e-05    8.76396120e-07    7.58981359e-03    3.89086702e-03    
6.75251405e+02    9.46062490e-10    9.00140731e-10    -5.95064339e-03   2.26699894e-03    -3.65345735e-04   1.23317598e-03    -4.25937811e-03   3.31189683e-05    4.18455725e-05    -3.54039070e-07   -2.10616974e-06   5.86038874e-07    8.61457781e-07    9.18845445e-05    9.00811424e-07    6.02736412e-03    3.86392205e-03    
6.75431409e+02    8.08298174e-10    1.34275902e-09    -6.82576359e-03   1.88636581e-03    -4.48474617e-04   1.98193351e-03    -4.24780479e-03   4.82920004e-05    3.24504518e-05    -5.42285732e-07   -2.61499393e-06   4.62314013e-07    5.89542722e-07    9.16547690e-05    1.34076461e-06    5.14966767e-03    5.76389449e-03    
6.75608413e+02    6.70829117e-10    9.44604296e-10    -6.55970208e-03   1.49483197e-03    -4.23577426e-04   1.35080325e-03    -4.23255294e-03   3.37401453e-05    2.59888915e-05    -3.51953071e-07   -2.46766204e-06   3.72554299e-07    4.02944808e-07    9.13437049e-05    9.18739897e-07    4.27385230e-03    4.05478526e-03    
6.75776416e+02    5.30522343e-10    2.90661528e-10    -4.84092963e-03   1.09608771e-03    -2.62448219e-04   2.10810902e-04    -4.21121604e-03   8.05191994e-06    2.05115587e-05    -3.49002089e-08   -1.48724058e-06   2.89635617e-07    2.45638072e-07    9.09000485e-05    1.73090898e-07    3.37995785e-03    1.24768655e-03    
6.75950420e+02    6.66827531e-10    -3.06760581e-11   -3.39093675e-03   1.42461053e-03    -1.27638659e-04   -3.73944106e-04   -4.19786663e-03   -2.50010141e-06   2.94756170e-05    8.62291582e-08    -6.60513326e-07   4.01504939e-07    5.06677400e-07    9.06309188e-05    -1.33847017e-07   4.24835820e-03    -1.31679296e-04   
6.76124424e+02    5.93059640e-10    -1.42074794e-10   -4.63530026e-03   1.20720609e-03    -2.45307863e-04   -4.98193681e-04   -4.18122164e-03   -6.06426639e-06   2.56393780e-05    1.46740417e-07    -1.38233763e-06   3.63591737e-07    3.96522267e-07    9.02896185e-05    -2.37343297e-07   3.77838296e-03    -6.09866782e-04   
6.76298427e+02    6.05647974e-10    7.36106367e-11    -3.78476511e-03   1.25422044e-03    -1.66467842e-04   -2.00850482e-04   -4.16505234e-03   1.93134327e-07    2.58590558e-05    5.28005410e-08    -9.00896458e-07   3.61115762e-07    4.03957990e-07    8.99587896e-05    -5.59796936e-08   3.85858324e-03    3.15979216e-04    
6.76481431e+02    7.14440241e-10    2.46661299e-10    -3.08184891e-03   1.60897030e-03    -1.01649675e-04   6.30219926e-05    -4.15375661e-03   6.73668372e-06    3.15663258e-05    -4.52194003e-08   -5.03563739e-07   4.44836066e-07    5.70144454e-07    8.97341862e-05    1.33378311e-07    4.55169877e-03    1.05881225e-03    
6.76661435e+02    6.91012305e-10    3.65993003e-10    -2.62959134e-03   1.50168926e-03    -6.03768550e-05   2.04627846e-04    -4.13469486e-03   9.99110044e-06    2.99584735e-05    -9.83892298e-08   -2.50925158e-07   4.23592017e-07    5.24669279e-07    8.93400761e-05    2.27470694e-07    4.40243940e-03    1.57105260e-03    
6.76844439e+02    1.04561662e-09    -1.25818830e-10   -2.95264465e-03   2.42482218e-03    -9.30856697e-05   -6.34161274e-04   -4.12325656e-03   -4.56292203e-06   5.16182371e-05    1.08992492e-07    -4.41881823e-07   7.37588573e-07    1.15389042e-06    8.91112732e-05    -1.94589190e-07   6.66162348e-03    -5.40086827e-04   
6.77024443e+02    1.13431562e-09    1.87258978e-10    -3.87300553e-03   2.69984763e-03    -1.81475172e-04   -1.59203124e-04   -4.11365018e-03   6.86636095e-06    5.58045744e-05    -4.39117793e-08   -9.78111521e-07   8.02404625e-07    1.27589795e-06    8.89215248e-05    1.37528465e-07    7.22672484e-03    8.03823305e-04    
6.77207447e+02    1.07721578e-09    4.76298293e-11    -3.53958022e-03   2.50632941e-03    -1.50592938e-04   -5.31912125e-04   -4.10072562e-03   -2.50032904e-06   5.34747201e-05    8.30586025e-08    -7.92672401e-07   7.72973692e-07    1.20889759e-06    8.86584927e-05    -1.34054705e-07   6.86294172e-03    2.04454639e-04    
6.77396451e+02    9.57080835e-10    -1.51068767e-10   -4.64451612e-03   2.16193804e-03    -2.54759738e-04   -5.89776120e-04   -4.09234240e-03   -4.25556902e-06   4.69135276e-05    1.21343242e-07    -1.43296013e-06   6.88637212e-07    1.01872689e-06    8.84935248e-05    -1.82970382e-07   6.09756200e-03    -6.48474091e-04   
6.77573455e+02    7.63989349e-10    -3.66128191e-10   -3.86810851e-03   1.63762432e-03    -1.82383059e-04   -1.04125616e-03   -4.07891321e-03   -1.50441437e-05   3.69646203e-05    2.68214976e-07    -9.93112754e-07   5.42302348e-07    7.30853298e-07    8.82175411e-05    -4.94604806e-07   4.86737614e-03    -1.57163291e-03   
6.77759459e+02    7.35191154e-10    -6.80335943e-10   -1.94926329e-03   1.52460441e-03    -3.26824376e-06   -1.60234017e-03   -4.06827833e-03   -2.75602328e-05   3.66289589e-05    4.22842909e-07    1.04376135e-07    5.23518107e-07    7.21820984e-07    8.80026768e-05    -8.56332930e-07   4.68390284e-03    -2.92039342e-03   
6.77945463e+02    5.58023787e-10    -7.85606859e-10   -2.58209905e-03   1.06897684e-03    -6.31827194e-05   -1.64442857e-03   -4.05846506e-03   -2.95877097e-05   2.68312071e-05    4.68439916e-07    -2.66154497e-07   3.92921081e-07    4.37811751e-07    8.78048040e-05    -9.12916029e-07   3.55516955e-03    -3.37227677e-03   
6.78113466e+02    5.32928965e-10    -1.17035770e-09   -2.22344819e-03   9.51491115e-04    -3.15255018e-05   -2.44487757e-03   -4.04136654e-03   -4.76221388e-05   2.71301396e-05    7.28599845e-07    -6.60809449e-08   3.95791184e-07    4.47740944e-07    8.74477200e-05    -1.43538330e-06   3.39529044e-03    -5.02384884e-03   
6.78296470e+02    1.17495834e-10    -1.06721580e-09   -3.48346567e-03   -1.37057039e-04   -1.49946273e-04   -2.10519231e-03   -4.02640855e-03   -4.33024224e-05   3.19330227e-06    6.74367944e-07    -7.98111228e-07   4.62037385e-08    -2.46003331e-07   8.71369302e-05    -1.30776346e-06   7.48565960e-04    -4.58110445e-03   
6.78473474e+02    2.85438001e-10    -9.19509619e-10   -2.86923556e-03   3.12263823e-04    -9.29595853e-05   -1.79558337e-03   -4.01080685e-03   -3.54424864e-05   1.24028414e-05    5.65225237e-07    -4.50930668e-07   1.83642059e-07    2.25927232e-08    8.68142132e-05    -1.07763526e-06   1.81852550e-03    -3.94706449e-03   
6.78644477e+02    1.42313368e-10    -1.11321906e-09   -3.04082922e-03   -8.15927268e-05   -1.10704457e-04   -2.24341426e-03   -3.99349397e-03   -4.62896312e-05   5.25065507e-06    7.31728879e-07    -5.56308220e-07   7.62829882e-08    -1.83763721e-07   8.64516063e-05    -1.39126209e-06   9.06678466e-04    -4.77857690e-03   
6.78821481e+02    1.53870652e-11    -9.26184227e-10   -2.56691687e-03   -4.00551317e-04   -6.63879640e-05   -1.82431193e-03   -3.97435985e-03   -3.83548088e-05   -2.45245058e-06   6.08610484e-07    -2.90623476e-07   -4.27058823e-08   -4.05991520e-07   8.60503672e-05    -1.15896620e-06   9.80309927e-05    -3.97571575e-03   
6.79001485e+02    8.96214417e-11    -8.73838399e-10   -2.75194315e-03   -1.84781326e-04   -8.47598821e-05   -1.75024770e-03   -3.96030996e-03   -3.74053498e-05   1.85218981e-06    5.89104775e-07    -4.03465573e-07   2.37647109e-08    -2.79784513e-07   8.57595118e-05    -1.12989102e-06   5.70978205e-04    -3.75101733e-03   
6.79175489e+02    -2.70345017e-11   -7.10407208e-10   -2.77259328e-03   -4.66366137e-04   -8.71465349e-05   -1.41342906e-03   -3.94388460e-03   -3.07443911e-05   -5.23643452e-06   4.91396412e-07    -4.22285202e-07   -8.39757271e-08   -4.84109623e-07   8.54160386e-05    -9.34789281e-07   -1.72236810e-04   -3.04947660e-03   
6.79355493e+02    6.25113118e-11    -4.20239635e-10   -3.45110974e-03   -2.13794742e-04   -1.51461411e-04   -9.70584293e-04   -3.93018932e-03   -2.04501379e-05   -7.55718825e-07   3.47701278e-07    -8.19837792e-07   -1.38569514e-08   -3.52595439e-07   8.51329065e-05    -6.34602426e-07   3.98259568e-04    -1.80391038e-03   
6.79538497e+02    1.60848247e-10    -4.11407005e-10   -3.03000311e-03   4.75033838e-05    -1.12695194e-04   -8.83884354e-04   -3.91486390e-03   -1.74943492e-05   4.74996144e-06    2.95837549e-07    -5.83175996e-07   7.06438178e-08    -1.91162323e-07   8.48136441e-05    -5.46981271e-07   1.02476418e-03    -1.76599565e-03   
6.79721500e+02    -4.88054102e-11   -7.26311354e-10   -2.13394098e-03   -5.60740589e-04   -2.99621529e-05   -1.48244869e-03   -3.89771980e-03   -3.14865762e-05   -6.19223721e-06   5.07661753e-07    -7.29613432e-08   -1.02571246e-07   -5.07325720e-07   8.44528685e-05    -9.51694277e-07   -3.10939268e-04   -3.11774636e-03   
6.79901504e+02    -5.96503266e-12   -5.68471323e-10   -2.60123686e-03   -4.06768454e-04   -7.43772501e-05   -1.12401770e-03   -3.88291563e-03   -2.33093762e-05   -4.22415657e-06   3.88578295e-07    -3.48455199e-07   -7.12479775e-08   -4.48517907e-07   8.41440095e-05    -7.11848725e-07   -3.80032231e-05   -2.44020610e-03   
6.80081508e+02    -2.88473424e-10   -4.85161112e-10   -2.61365184e-03   -1.13734627e-03   -7.65676957e-05   -9.38839578e-04   -3.86938898e-03   -2.24679449e-05   -2.03935433e-05   3.88292141e-07    -3.62443353e-07   -3.41477491e-07   -9.16569173e-07   8.38609236e-05    -6.85547903e-07   -1.83786418e-03   -2.08259072e-03   
6.80255512e+02    -4.32885927e-10   -7.18294081e-10   -3.21536561e-03   -1.56045510e-03   -1.34710877e-04   -1.31505062e-03   -3.84938347e-03   -3.13105706e-05   -2.79796707e-05   5.44492935e-07    -7.14143360e-07   -4.69650990e-07   -1.13487815e-06   8.34372211e-05    -9.40929594e-07   -2.75791624e-03   -3.08333161e-03   
6.80429516e+02    -1.91079279e-10   -8.19884415e-10   -2.86765062e-03   -9.34659871e-04   -1.03051042e-04   -1.64008082e-03   -3.83049227e-03   -3.65351977e-05   -1.36881467e-05   6.30377329e-07    -5.19170055e-07   -2.31757114e-07   -7.17654176e-07   8.30395067e-05    -1.09163823e-06   -1.21736609e-03   -3.51941579e-03   
6.80606519e+02    -2.69695478e-10   -8.33626762e-10   -2.26263007e-03   -1.13470693e-03   -4.71271545e-05   -1.60067746e-03   -3.81006799e-03   -3.60539596e-05   -1.82134379e-05   6.14494162e-07    -1.77019579e-07   -3.06993980e-07   -8.46693862e-07   8.26066839e-05    -1.07589841e-06   -1.71822989e-03   -3.57840586e-03   
6.80777523e+02    -3.72539804e-10   -8.32406378e-10   -3.10714063e-03   -1.41912291e-03   -1.27858112e-04   -1.53695303e-03   -3.79077492e-03   -3.59919418e-05   -2.40355085e-05   6.33157214e-07    -6.69495128e-07   -4.10845438e-07   -1.01351468e-06   8.21980536e-05    -1.07248561e-06   -2.37345109e-03   -3.57316727e-03   
6.80948527e+02    -4.76477408e-10   -4.17649005e-10   -3.87046639e-03   -1.66470606e-03   -1.99914531e-04   -7.56706253e-04   -3.77441208e-03   -1.98449904e-05   -3.10029435e-05   3.68292506e-07    -1.11707915e-06   -5.39028372e-07   -1.21369749e-06   8.18529377e-05    -6.01919393e-07   -3.03563757e-03   -1.79278991e-03   
6.81122530e+02    -6.20703652e-10   -6.19662951e-11   -4.37629551e-03   -2.03826314e-03   -2.48020142e-04   -1.98618845e-04   -3.75434519e-03   -8.88492981e-06   -4.00404451e-05   1.77819547e-07    -1.41573922e-06   -6.93366724e-07   -1.47391268e-06   8.14268623e-05    -2.82640701e-07   -3.95450297e-03   -2.65995004e-04   
6.81299534e+02    -8.81437976e-10   -2.15373975e-10   -4.52139330e-03   -2.74131801e-03   -2.63415553e-04   -3.89524847e-04   -3.73802940e-03   -1.45330175e-05   -5.47560394e-05   2.78067980e-07    -1.50387583e-06   -9.51904796e-07   -1.89946383e-06   8.10816196e-05    -4.45383140e-07   -5.61564135e-03   -9.24509063e-04   
6.81473538e+02    -8.06827880e-10   8.09012843e-11    -3.94121258e-03   -2.48601264e-03   -2.09288342e-04   5.95369625e-05    -3.71961892e-03   -4.92465948e-06   -5.10494528e-05   1.06736338e-07    -1.17629677e-06   -8.99286619e-07   -1.78931539e-06   8.06923803e-05    -1.65548051e-07   -5.14030042e-03   3.47274876e-04    
6.81638541e+02    -6.14386462e-10   7.07269032e-11    -2.62756485e-03   -1.94860068e-03   -8.57143502e-05   1.31145372e-04    -3.69670871e-03   -2.02703943e-06   -4.01337126e-05   4.73799616e-08    -4.25139069e-07   -7.26550055e-07   -1.46940030e-06   8.02055702e-05    -8.03449540e-08   -3.91425615e-03   3.03600576e-04    
6.81806545e+02    -5.90576651e-10   -1.82829052e-10   -1.31972909e-02   -1.92298873e-03   -1.08265535e-03   -3.44941744e-04   -3.87310127e-03   -1.18355452e-05   -3.80668068e-05   2.99471686e-07    -6.51977478e-06   -6.90901643e-07   -1.42300248e-06   8.40430426e-05    -3.65995245e-07   -3.76256384e-03   -7.84807522e-04   
6.81971548e+02    2.46625172e-09    7.67846743e-09    -1.15882560e-02   7.90666247e-03    -1.06090409e-03   1.39480516e-02    -3.70625874e-03   3.13491634e-04    1.17906759e-04    -5.08295110e-06   -5.60759740e-06   2.01940151e-06    3.21104543e-06    8.04514474e-05    9.04012648e-06    1.57124897e-02    3.29604016e-02    
6.82133552e+02    6.63025083e-09    1.20257418e-08    -4.66426787e-02   2.26777824e-02    -4.81023082e-03   2.11871101e-02    -4.93877978e-03   5.14485555e-04    3.45008908e-04    -7.81488883e-06   -2.55628033e-05   5.85355733e-06    9.95973966e-06    1.07265063e-04    1.47487796e-05    4.22413281e-02    5.16214053e-02    
