time              lon               lat               alt               heading           pitch             roll              vn                vh                ve                
445.38050125      -122.13936268     47.64366530       274.08031388      94.13135118       -0.31868170       0.00377065        -0.00842442       0.04032104        2.93046861        
445.38650138      -122.13936244     47.64366529       274.08055602      94.13144227       -0.31819158       0.00384629        -0.00846634       0.04039121        2.93038621        
445.38950144      -122.13936233     47.64366529       274.08067722      94.13153301       -0.31819778       0.00335188        -0.00869725       0.04040368        2.93050384        
445.39850163      -122.13936197     47.64366529       274.08104191      94.13099387       -0.31840669       0.00253145        -0.00913571       0.04063844        2.93066974        
445.40450176      -122.13936174     47.64366529       274.08128688      94.13058746       -0.31786819       0.00240787        -0.00899602       0.04101618        2.93073249        
445.49150362      -122.13935831     47.64366529       274.07778808      94.13094772       -0.30792521       0.00739320        -0.00565607       0.04134777        2.93437354        
445.49750374      -122.13935808     47.64366529       274.07803679      94.13139507       -0.30733333       0.00751194        -0.00560307       0.04099042        2.93463312        
445.50350387      -122.13935784     47.64366529       274.07828199      94.13134211       -0.30687020       0.00715272        -0.00568091       0.04074159        2.93483390        
445.50950400      -122.13935761     47.64366529       274.07852629      94.13114244       -0.30770125       0.00685636        -0.00575347       0.04069082        2.93474141        
445.51550413      -122.13935737     47.64366529       274.07877058      94.13171268       -0.30793256       0.00772970        -0.00570876       0.04073985        2.93464667        
445.52150426      -122.13935714     47.64366529       274.07901569      94.13189215       -0.30804131       0.00714403        -0.00584185       0.04096132        2.93477618        
445.63250662      -122.13935278     47.64366529       274.07639906      94.13492099       -0.30820633       0.00901073        -0.00885800       0.04316511        2.93423989        
445.63850675      -122.13935254     47.64366529       274.07665905      94.13521624       -0.30723865       0.00901805        -0.00898181       0.04291258        2.93433943        
445.64450688      -122.13935231     47.64366529       274.07691551      94.13577273       -0.30651895       0.00884653        -0.00907922       0.04257378        2.93476022        
445.65050701      -122.13935207     47.64366529       274.07717053      94.13664354       -0.30705821       0.00802526        -0.00916330       0.04243072        2.93484943        
445.66550733      -122.13935149     47.64366529       274.07780185      94.13709006       -0.30938783       0.00900525        -0.00932690       0.04174479        2.93388595        
445.75550925      -122.13934794     47.64366528       274.07495001      94.13285222       -0.30092875       0.02148293        -0.00758512       0.03449781        2.93160027        
445.76150938      -122.13934770     47.64366528       274.07515789      94.13209339       -0.30075373       0.02268880        -0.00748162       0.03431642        2.93151084        
445.76750950      -122.13934747     47.64366528       274.07536396      94.13181339       -0.29995498       0.02292715        -0.00749457       0.03437230        2.93164446        
445.77350963      -122.13934723     47.64366528       274.07557029      94.13192726       -0.29946722       0.02168415        -0.00794966       0.03440516        2.93192327        
445.77950976      -122.13934700     47.64366528       274.07577676      94.13166592       -0.29874638       0.02086987        -0.00845977       0.03441720        2.93207469        
445.78550989      -122.13934676     47.64366528       274.07598376      94.13125195       -0.29828757       0.02090874        -0.00868585       0.03458159        2.93227999        
445.90551245      -122.13934205     47.64366528       274.07385582      94.11979050       -0.28137653       0.02727501        -0.00946711       0.03432495        2.93582827        
445.91151258      -122.13934181     47.64366528       274.07406304      94.11907800       -0.28106107       0.02740526        -0.00937546       0.03427126        2.93578517        
445.92951296      -122.13934111     47.64366528       274.07467480      94.11914487       -0.27980966       0.02513509        -0.00937298       0.03370058        2.93557680        
445.93551309      -122.13934087     47.64366528       274.07487620      94.11941820       -0.27966890       0.02431479        -0.00970279       0.03343255        2.93559134        
446.02551501      -122.13933733     47.64366528       274.07177927      94.11467443       -0.27891128       0.01713959        -0.01243604       0.03274210        2.93609146        
446.05551565      -122.13933615     47.64366528       274.07275918      94.11401568       -0.27906741       0.01721906        -0.01214573       0.03212575        2.93672104        
446.06751590      -122.13933568     47.64366527       274.07314406      94.11422692       -0.27665562       0.01806697        -0.01192683       0.03201755        2.93773115        
446.07351603      -122.13933545     47.64366527       274.07333697      94.11418314       -0.27636045       0.01825740        -0.01198194       0.03228633        2.93810842        
446.07951616      -122.13933521     47.64366527       274.07353140      94.11392829       -0.27590635       0.01814454        -0.01225840       0.03252325        2.93821822        
446.17251814      -122.13933155     47.64366527       274.07059031      94.10937122       -0.27305028       0.01995514        -0.01398544       0.03124658        2.94081113        
446.20551885      -122.13933024     47.64366528       274.06605124      94.10862518       -0.27569522       0.02234359        -0.01228513       0.02838254        2.94128828        
446.23551949      -122.13932907     47.64366528       274.06688000      94.10910866       -0.27787427       0.01951843        -0.01231488       0.02646484        2.94115410        
446.24151962      -122.13932883     47.64366528       274.06703845      94.10980843       -0.27808225       0.01929345        -0.01252743       0.02635192        2.94113856        
446.24751974      -122.13932860     47.64366528       274.06719652      94.10973848       -0.27905397       0.01882211        -0.01264271       0.02633683        2.94101180        
446.34352179      -122.13932482     47.64366528       274.06430057      94.10016284       -0.27887457       0.02156583        -0.01217983       0.02848163        2.94234776        
446.35552205      -122.13932435     47.64366527       274.06464861      94.09965618       -0.27780297       0.02411018        -0.01142240       0.02911830        2.94310365        
446.37052237      -122.13932376     47.64366527       274.06508932      94.10005961       -0.27782150       0.02157453        -0.01089555       0.02964218        2.94331576        
446.37652250      -122.13932352     47.64366527       274.06526720      94.10035416       -0.27708787       0.02010443        -0.01130212       0.02965230        2.94328284        
446.38252262      -122.13932329     47.64366527       274.06544496      94.10006336       -0.27613349       0.01984379        -0.01164731       0.02959935        2.94343245        
446.38852275      -122.13932305     47.64366527       274.06562163      94.09958133       -0.27591228       0.01969152        -0.01176085       0.02928859        2.94344942        
