#timestamp [ns]	latitude [deg]	longitude [deg]	altitude [m]	v_x [m s^-1]	v_y [m s^-1]	v_z [m s^-1]
00:00:04.857103616	47.641467999997424	-122.140165	123.6211929321289	0.0	0.004040293861180544	0.0
00:00:04.878104064	47.641467999997424	-122.140165	123.62128448486328	0.0	0.004559550434350967	0.0
00:00:05.067108096	47.641467999997424	-122.140165	123.62248229980469	0.0	0.007865479215979576	0.0
00:00:05.088108544	47.641467999997424	-122.140165	123.62265014648438	0.0	0.008106405846774578	0.0
00:00:05.277112576	47.641467999997424	-122.140165	123.62432861328125	0.0	0.009458066895604134	0.0
00:00:05.319113472	47.641467999997424	-122.140165	123.62472534179688	0.0	0.009596960619091988	0.0
00:00:05.487117056	47.641467999997424	-122.140165	123.62635803222656	0.0	0.009743469767272472	0.0
00:00:05.529117952	47.641467999997424	-122.140165	123.62677001953125	0.0	0.009699488058686256	0.0
00:00:05.739122432	47.641467999997424	-122.140165	123.62875366210938	0.0	0.009163569658994675	0.0
00:00:05.739122432	47.641467999997424	-122.140165	123.62875366210938	0.0	0.009163569658994675	0.0
00:00:05.949126912	47.641467999997424	-122.140165	123.63059997558594	0.0	0.008314010687172413	0.0
00:00:05.949126912	47.641467999997424	-122.140165	123.63059997558594	0.0	0.008314010687172413	0.0
00:00:06.159131392	47.64146799999743	-122.140165	123.63224792480469	0.0	0.007346370257437229	0.0
00:00:06.159131392	47.64146799999743	-122.140165	123.63224792480469	0.0	0.007346370257437229	0.0
00:00:06.369135872	47.641467999997424	-122.140165	123.6336898803711	0.0	0.006373574025928974	0.0
00:00:06.390136320	47.641467999997424	-122.140165	123.63381958007812	0.0	0.006278689019382	0.0
00:00:06.600140800	47.641467999997424	-122.140165	123.63504791259766	0.0	0.005370302591472864	0.0
00:00:06.663142144	47.641467999997424	-122.140165	123.6353759765625	0.0	0.005114250350743532	0.0
00:00:06.873146624	47.641467999997424	-122.140165	123.63636779785156	0.0	0.0043233223259449005	0.0
00:00:06.894147072	47.641467999997424	-122.140165	123.63645935058594	0.0	0.004249651450663805	0.0
00:00:07.125152000	47.641467999997424	-122.140165	123.6373519897461	0.0	0.0035041566006839275	0.0
00:00:07.209153792	47.641467999997424	-122.140165	123.63764190673828	0.0	0.00326172960922122	0.0
00:00:07.419158272	47.641467999997424	-122.140165	123.63826751708984	0.0	0.002719048410654068	0.0
00:00:07.440158720	47.641467999997424	-122.140165	123.63832092285156	0.0	0.0026694643311202526	0.0
00:00:07.629162752	47.641467999997424	-122.140165	123.63878631591797	0.0	0.0022587329149246216	0.0
00:00:07.650163200	47.64146799999743	-122.140165	123.63883972167969	0.0	0.0022168925497680902	0.0
00:00:07.818166784	47.641467999997424	-122.140165	123.6391830444336	0.0	0.0019071631832048297	0.0
00:00:08.028171264	47.641467999997424	-122.140165	123.6395492553711	0.0	0.0015771480975672603	0.0
00:00:08.028171264	47.641467999997424	-122.140165	123.6395492553711	0.0	0.0015771480975672603	0.0
00:00:08.217175296	47.641467999997424	-122.140165	123.63982391357422	0.0	0.0013273294316604733	0.0
00:00:08.238175744	47.641467999997424	-122.140165	123.63985443115234	0.0	0.0013020532205700874	0.0
00:00:08.406179328	47.641467999997424	-122.140165	123.64005279541016	0.0	0.001116038765758276	0.0
00:00:08.574182912	47.641467999997424	-122.140165	123.64022827148438	0.0	0.0009557593148201704	0.0
