time           lon            lat            alt            heading        pitch          roll           vn             vh             ve             
20.00268600    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
20.10512400    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
20.20604400    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
20.30252200    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
20.40601400    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
20.50726300    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
20.60766900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
20.70624900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
20.80916600    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
20.90750800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
21.00535700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
21.10485100    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
21.20455900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
21.30561000    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
21.40619900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
21.50651800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
21.60839500    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
21.70266800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
21.80783600    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
21.90259200    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
22.00571700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
22.10197700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
22.20747700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007835     0.00000000     
