time           x0             x1             x2             x3             x4             x5             x6             x7             x8             x9             x10            x11            x12            x13            x14            
8.1030         0.0000         -0.0000        -0.0006        0.0001         -0.0001        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
8.2056         0.0000         -0.0000        -0.0005        0.0002         -0.0001        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
8.3027         0.0000         -0.0000        -0.0006        0.0002         -0.0001        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
8.4020         0.0000         -0.0000        -0.0006        0.0002         -0.0001        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
8.5087         0.0000         -0.0000        -0.0006        0.0002         -0.0001        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
8.6074         0.0000         -0.0000        -0.0007        0.0002         -0.0002        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
8.7055         0.0000         -0.0000        -0.0007        0.0001         -0.0002        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
8.8032         0.0000         0.0000         -0.0007        0.0001         -0.0002        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
8.9075         0.0000         -0.0000        -0.0007        0.0001         -0.0002        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
9.0065         0.0000         -0.0000        -0.0008        0.0001         -0.0002        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
9.1054         0.0000         -0.0000        -0.0008        0.0001         -0.0002        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
9.2027         0.0000         -0.0000        -0.0008        0.0001         -0.0002        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
9.3074         0.0000         -0.0000        -0.0008        0.0001         -0.0002        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
9.4067         0.0000         -0.0000        -0.0008        0.0001         -0.0002        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
9.5051         0.0000         -0.0000        -0.0009        0.0000         -0.0002        -0.0001        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
9.6079         0.0000         -0.0000        -0.0008        0.0000         -0.0002        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
9.7020         0.0000         -0.0000        -0.0008        -0.0000        -0.0002        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
9.8061         -0.0000        0.0000         -0.0009        -0.0001        -0.0002        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
9.9088         -0.0000        0.0000         -0.0009        -0.0000        -0.0002        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
10.0063        -0.0000        0.0000         -0.0008        -0.0000        -0.0002        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
10.1052        0.0000         0.0000         -0.0008        0.0000         -0.0002        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
10.2064        0.0000         0.0000         -0.0006        0.0000         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
10.3027        0.0000         0.0000         -0.0005        -0.0000        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
10.4054        -0.0000        0.0000         -0.0004        -0.0000        -0.0001        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
10.5026        -0.0000        0.0000         -0.0006        -0.0001        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
10.6055        -0.0000        0.0000         -0.0005        -0.0001        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
10.7045        -0.0000        0.0000         -0.0005        -0.0001        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
10.8069        -0.0000        -0.0000        -0.0006        -0.0001        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
10.9059        -0.0000        -0.0000        -0.0007        -0.0001        -0.0002        -0.0001        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
11.0071        -0.0000        -0.0000        -0.0007        -0.0002        -0.0002        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
11.1087        -0.0000        -0.0000        -0.0006        -0.0002        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
11.2056        -0.0000        -0.0000        -0.0006        -0.0001        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
11.3043        -0.0000        -0.0000        -0.0005        -0.0001        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
11.4081        -0.0000        -0.0000        -0.0006        -0.0001        -0.0001        -0.0001        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
11.5027        -0.0000        -0.0000        -0.0005        -0.0001        -0.0001        -0.0001        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
11.6080        -0.0000        -0.0000        -0.0006        -0.0001        -0.0001        -0.0001        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
11.7077        -0.0000        -0.0000        -0.0005        -0.0001        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
11.8027        -0.0000        -0.0000        -0.0006        -0.0001        -0.0001        -0.0000        0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
11.9029        -0.0000        -0.0000        -0.0005        -0.0001        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
12.0040        -0.0000        0.0000         -0.0005        -0.0001        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
12.1044        -0.0000        0.0000         -0.0006        -0.0001        -0.0001        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
12.2056        -0.0000        -0.0000        -0.0004        -0.0001        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
12.3080        -0.0000        -0.0000        -0.0003        -0.0001        -0.0001        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        0.0000         
12.4074        -0.0000        0.0000         -0.0003        -0.0001        -0.0000        0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
12.5050        -0.0000        0.0000         -0.0003        -0.0001        -0.0000        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
12.6090        -0.0000        0.0000         -0.0003        -0.0001        -0.0000        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
12.7073        -0.0000        0.0000         -0.0003        -0.0001        -0.0000        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
12.8085        -0.0000        0.0000         -0.0003        -0.0000        -0.0001        0.0001         0.0000         0.0000         0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         
12.9015        0.0000         0.0000         -0.0003        0.0001         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
13.0051        0.0000         0.0000         -0.0003        0.0001         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
13.1077        0.0000         0.0000         -0.0004        0.0001         -0.0001        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
13.2086        0.0000         -0.0000        -0.0003        0.0001         -0.0001        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
13.3062        0.0000         0.0000         -0.0003        0.0002         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
13.4074        0.0000         0.0000         -0.0003        0.0002         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
13.5035        0.0000         0.0000         -0.0003        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
13.6052        0.0000         0.0000         -0.0004        0.0002         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
13.7068        0.0000         0.0000         -0.0003        0.0002         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
13.8093        0.0000         0.0000         -0.0003        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
13.9065        0.0000         0.0000         -0.0002        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
14.0054        0.0000         0.0000         -0.0001        0.0002         0.0000         0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
14.1076        0.0000         0.0000         -0.0002        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
14.2079        0.0000         0.0000         -0.0003        0.0002         -0.0000        0.0000         0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
14.3055        0.0000         0.0000         -0.0003        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
14.4066        0.0000         0.0000         -0.0003        0.0002         -0.0001        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
14.5084        0.0000         -0.0000        -0.0003        0.0002         -0.0001        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
14.6050        0.0000         -0.0000        -0.0001        0.0002         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
14.7058        0.0000         -0.0000        -0.0001        0.0002         -0.0000        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
14.8067        0.0000         -0.0000        -0.0002        0.0002         -0.0000        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
14.9084        0.0000         -0.0000        -0.0003        0.0002         -0.0000        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
15.0091        0.0000         -0.0000        -0.0003        0.0002         -0.0000        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
15.1028        0.0000         -0.0000        -0.0002        0.0002         -0.0000        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
15.2057        0.0000         -0.0000        -0.0000        0.0002         0.0000         -0.0000        0.0000         -0.0000        -0.0000        0.0000         0.0000         -0.0000        -0.0000        -0.0000        -0.0000        
15.3086        0.0000         -0.0000        -0.0002        0.0002         -0.0000        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
15.4026        0.0000         -0.0000        -0.0002        0.0003         -0.0000        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
15.5022        0.0000         -0.0000        -0.0002        0.0003         -0.0000        -0.0001        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
15.6073        0.0000         0.0000         -0.0001        0.0002         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        0.0000         -0.0000        -0.0000        -0.0000        -0.0000        -0.0000        
15.7028        0.0000         0.0000         -0.0001        0.0002         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
15.8026        0.0000         0.0000         -0.0001        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
15.9085        0.0000         0.0000         -0.0002        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
16.0060        0.0000         0.0000         -0.0003        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
16.1053        0.0000         0.0000         -0.0001        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
16.2027        0.0000         0.0000         -0.0003        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
16.3034        0.0000         0.0000         -0.0002        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
16.4080        0.0000         0.0000         -0.0002        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
16.5050        0.0000         0.0000         -0.0004        0.0001         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
16.6063        0.0000         0.0000         -0.0004        0.0001         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
16.7074        0.0000         0.0000         -0.0005        0.0002         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
16.8073        0.0000         0.0000         -0.0005        0.0002         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
16.9054        0.0000         0.0000         -0.0005        0.0002         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
17.0040        0.0000         0.0000         -0.0005        0.0002         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
17.1018        0.0000         0.0000         -0.0005        0.0002         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
17.2054        0.0000         0.0000         -0.0005        0.0001         -0.0001        0.0002         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
17.3016        0.0000         0.0000         -0.0004        0.0001         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
17.4059        0.0000         0.0000         -0.0006        0.0002         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
17.5085        0.0000         0.0000         -0.0006        0.0002         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
17.6090        0.0000         0.0000         -0.0004        0.0001         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
17.7037        0.0000         0.0000         -0.0004        0.0001         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
17.8061        0.0000         0.0000         -0.0004        0.0001         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
17.9086        0.0000         0.0000         -0.0004        0.0001         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
18.0028        0.0000         0.0000         -0.0004        0.0001         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
18.1060        0.0000         0.0000         -0.0005        0.0001         -0.0001        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
18.2083        0.0000         0.0000         -0.0004        0.0001         -0.0001        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
18.3080        0.0000         0.0000         -0.0002        0.0001         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
18.4056        0.0000         0.0000         -0.0002        0.0001         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
18.5055        0.0000         0.0000         -0.0002        0.0001         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
